data/namaPerusahaan,data/alamatPerusahaan
PR Marmi,"DUSUN GLONGGONG, Krangganharjo, Toroh, Kabupaten Grobogan, Jawa Tengah"
PR Marmi,"Kauman RT 05 RW 01, Jatirejo, Suruh, Kabupaten Semarang, Jawa Tengah"
PR Marmi,"ALOR JONGKONG, Harjosari, Tebing, Kabupaten Karimun, Kepulauan Riau"
PR Marmi,"JL. MENUR II NO. 298 SP 4,, Udapi Hilir, Prafi, Kabupaten Manokwari, Papua Barat"
PT Marmin,
BUL Marmin Putra Mandiri,"JL. KAJAR II, KAJAR II RT 001 RW 010, Karangtengah, Wonosari, Kabupaten Gunung Kidul, DI Yogyakarta"
PR Marna Cake,"dusun tosalama, Lalatedzong, Sendana, Kabupaten Majene, Sulawesi Barat"
PR Marna Rumatora,"Kampung Namatota,, Namatota, Kaimana, Kabupaten Kaimana, Papua Barat"
PR Marni,"Jl. Angsoka, Karang Agung, Tanjung Palas Utara, Kabupaten Bulungan, Kalimantan Utara"
PR Marni,"Jl. Sengkawit, Tanjung Selor Hilir, Tanjung Selor, Kabupaten Bulungan, Kalimantan Utara"
PR Marni,"Long Beluah, Long Beluah, Tanjung Palas Barat, Kabupaten Bulungan, Kalimantan Utara"
PR Marni,"Dusun Selaparang, Matua, Woja, Kabupaten Dompu, Nusa Tenggara Barat"
PR Marni,"s-6sidorejo, S-6 Aek Nabara, Bilah Hulu, Kabupaten Labuhanbatu, Sumatera Utara"
PR Marni,"Jl.Amd Antutan, Antutan, Tanjung Palas, Kabupaten Bulungan, Kalimantan Utara"
PR Marni,"lingk.camba, Baru, Banggae, Kabupaten Majene, Sulawesi Barat"
PR Marni,"Lingk. Pao-pao, Lamungang Batu, Malunda, Kabupaten Majene, Sulawesi Barat"
PR Marni,"Dusun Batutaku, Onang, Tubo Sendana, Kabupaten Majene, Sulawesi Barat"
PR Marni,
PR Marni,"DUSUN BANABUNGI, Karae, Siompu, Kabupaten Buton Selatan, Sulawesi Tenggara"
PR Marni Astuti,
PR Marni Cake,"Jl. Ahmad yani kacang kayu rt 8, Sigando, Padang Panjang Timur, Kota Padang Panjang, Sumatera Barat"
PR Marni Cake,"Dusun Bangun Jaya Rt 003 Rw 000, Air Kuang, Jebus, Kabupaten Bangka Barat, Kepulauan Bangka Belitung"
PR Marni Lestari,
PR Marni Sumaila,"LIngk. Pakkola, Banggae, Banggae, Kabupaten Majene, Sulawesi Barat"
PR Marniati,"Jl. Dato Tiro, Ela Ela, Ujung Bulu, Kabupaten Bulukumba, Sulawesi Selatan"
PR Marning Jeruk Daun,
PR Marnis,
PR Marnita,"Desa Alue Dama, Desa/Kelurahan Alue Dama, Kec. Setia, Kab. Aceh Barat Daya, Provinsi Aceh, Alue Dama, Setia, Kabupaten Aceh Barat Daya, Nangroe Aceh Darussalam"
PR Marno,"Kendal rt1 rw7, Girimarto, Girimarto, Kabupaten Wonogiri, Jawa Tengah"
CV Marnos Rattan,"JL.PINTAWA NO.1, cengkuang, palimanan, Kabupaten Cirebon, Jawa Barat"
PT Maro Assembling International,
PT Marokindo Jaya Bersama,"Jl RA Rukmini RT 16, RW 03, Bawu, Batealit, Jepara, Bawu, Batealit, Kabupaten Jepara, Jawa Tengah"
PR Marolop P Banurea,"JAMBU MBELLANG, Desa/Kelurahan Siempat Rube II, Kec. Siempat Rube, Kab. Pakpak Bharat, Provinsi Sumatera Utara, Siempat Rube II, Siempat Rube, Kabupaten Pakpak Bharat, Sumatera Utara"
PT Marore Bestari Indonesia,
PT Maros Mas Cemerlang,"Jl. Raya Panjunan No. 4, Panjunan, Sukodono, Kabupaten Sidoarjo, Jawa Timur"
PR Marpiroh,
PR Marpuah,"sungai nilau, Sungai Nilau, Sungai Manau, Kabupaten Merangin, Jambi"
YYSN Marraassaa,
PR Marry Mappakaya,"Jalan Melati Raya No.52 Kompleks Maizonette, Paropo, Panakkukang, Kota Makassar, Sulawesi Selatan"
PT Marry Maritim Mandiri,
PT Mars Bintang Timor,"Jl. Sumberan RT.004/RW.003, Tancep, Ngawen, Kabupaten Gunung Kidul, DI Yogyakarta"
PT Mars Bintang Timor,"Jl. Sumberan RT.004/RW.003, Tancep, Ngawen, Kabupaten Gunung Kidul, DI Yogyakarta"
PT Mars Industri Indonesia,"Komplek Perkantoran Landmark Pluit Blok E-18 lantai 6, Jalan Pluit Selatan Raya, Pluit, Penjaringan, Kota Jakarta Utara, DKI Jakarta"
PT Mars Lestari,"Jl. Rawang sari RT 62 RW 19, Talang Kelapa, Talang Kelapa, Kabupaten Banyu Asin, Sumatera Selatan"
PT Mars Metal Industry,"Jl. Trans Sulawesi, Labota, Bahodopi, Kabupaten Morowali, Sulawesi Tengah"
CV Mars Surya Pratama,"Jl. Nuansa Mas Blok G no.1, Cipamokolan, Rancasari, Kota Bandung, Jawa Barat"
PT Mars Symbioscience Indonesia,"Jl. Kima 10 Kav A6 Daya Biringkanaya, Daya, Biringkanaya, Kota Makassar, Sulawesi Selatan"
PT Mars Symbioscience Indonesia,"Noling, Noling, Bua Ponrang, Kabupaten Luwu, Sulawesi Selatan"
PT Mars Tech Global,"Jl. Margatama Asri IV No: 03, Kanigoro, Kartoharjo, Kota Madiun, Jawa Timur"
PR Marsa Fatrisia,"Jl. Koperasi RT 002 RW 003 desa sukadamai kecamatan ujungbatu kabupaten rokanhulu, Suka Damai, Ujung Batu, Kabupaten Rokan Hulu, Riau"
PR Marsalena,"SEMERAH, Semerah, Sitinjau Laut, Kabupaten Kerinci, Jambi"
PR Marsalina Adu,"Metina 013/005 Kel. Metina, Metina, Lobalain, Kabupaten Rote Ndao, Nusa Tenggara Timur"
PR Marsalino Yoga Saputra,"JORONG KOTO LAMO, Desa/Kelurahan Sungai Kambut, Kec. Pulau Punjung, Kab. Dharmasraya, Provinsi Sumatera Barat, Sungai Kambut, Pulau Punjung, Kabupaten Dharmas Raya, Sumatera Barat"
PR Marsaulina Silitonga,"TIGA URAT, Desa/Kelurahan Parlondut, Kec. Pangururan, Kab. Samosir, Provinsi Sumatera Utara, Parlondut, Pangururan, Kabupaten Samosir, Sumatera Utara"
PR Marsela Bangko,
PR Marsela Dala,"Dusun Jagoi Kindau, Sekida, Jagoi Babang, Kabupaten Bengkayang, Kalimantan Barat"
PR Marsela Monica Poluan,"Makalu, Makalu, Pusomaen, Kabupaten Minahasa Tenggara, Sulawesi Utara"
PR Marselina Bale,"Jl. Gg Manggis IX No. 25 RT.003 RW.004, Tanjung Duren Selatan, Grogol Petamburan, Kota Jakarta Barat, DKI Jakarta"
PR Marselina Du Lay,"Menia, RT 006/RW 003, Menia, Sabu Barat, Kabupaten Sabu Raijua, Nusa Tenggara Timur"
PR Marselina Hana Ataliau,"Kambaniru RT 026 RW 007 Kecamatan Kambera, Kambaniru, Kambera, Kabupaten Sumba Timur, Nusa Tenggara Timur"
PR Marselina Kristiana Nahak,
PR Marselina Surti Marni,"Wae Nakeng, Poco Rutang, Lembor, Kabupaten Manggarai Barat, Nusa Tenggara Timur"
PR Marselina Walu,"tukamala, Radabata, Golewa, Kabupaten Ngada, Nusa Tenggara Timur"
PR MARSELINUS BARUS,"Dalong, Watu Nggelek, Komodo, Kabupaten Manggarai Barat, Nusa Tenggara Timur"
PR Marselinus Nahak Teti,"Laetua Klolok, Bakiruk, Malaka Tengah, Kabupaten Malaka, Nusa Tenggara Timur"
PR Marsella Finkan,"Jalan RTA Milono km. 6, 5 Komplek Sababilah Permai, Langkai, Pahandut, Kota Palangka Raya, Kalimantan Tengah"
PR Marsella Nancy R.walangitan,"Karaha, Kambaniru, Kambera, Kabupaten Sumba Timur, Nusa Tenggara Timur"
PR Marsello Pelupessy,"Jl. Piere Tandean, RT.004/RW.02 - Desa Galala, Galala, Sirimau, Kota Ambon, Maluku"
PR Marseni Maringka,"Jaga I, Makalu, Pusomaen, Kabupaten Minahasa Tenggara, Sulawesi Utara"
PR Marseno Budi Prasetiyo,"Jl. Wiyata Sari no. 5, Rejomulyo, Kartoharjo, Kota Madiun, Jawa Timur"
PR Marshela Lontaan,"Makalu, Makalu, Pusomaen, Kabupaten Minahasa Tenggara, Sulawesi Utara"
PR Marshita Daniel,"Alun-alun, Nunukan Timur, Nunukan, Kabupaten Nunukan, Kalimantan Utara"
PR Marsia Sunarti,"Dusun Jagoi Kindau, Sekida, Jagoi Babang, Kabupaten Bengkayang, Kalimantan Barat"
PR Marsiah,
PR Marsiana,"Awai, Kec. Nyuatan, Awai, Nyuatan, Kabupaten Kutai Barat, Kalimantan Timur"
PR Marsianus Usman,"dusun semata, Temiang Sawi, Ngabang, Kabupaten Landak, Kalimantan Barat"
PR Marsid,
PR Marsih,"DUSUN V, Sengon Sari, Aek Kuasan, Kabupaten Asahan, Sumatera Utara"
PR Marsih,"Jl. Poros Tanah Kuning KM. 9, Bumi Rahayu, Tanjung Selor, Kabupaten Bulungan, Kalimantan Utara"
PR Marsih,"Jl. Bhayangkara, RT. 060, Karang Anyar, Tarakan Barat, Kota Tarakan, Kalimantan Utara"
PR Marsinah,
PR Marsini,"JL. ABADI RT / RW : 009 / 002, Mungguk, Sekadau Hilir, Kabupaten Sekadau, Kalimantan Barat"
PR Marsini,"Kalilunjar Rt03 rw03, Kalilunjar, Banjarmangu, Kabupaten Banjarnegara, Jawa Tengah"
PR Marsino,
PR MARSINTA HARIS WINARTI,"JL. M. SALEH ZAINUDIN RT.001 RW.001, Air Salemba, Gabek, Kota Pangkal Pinang, Kepulauan Bangka Belitung"
PR Marsiswati,"LUBUK NAGODANG, Lubuk Nagodang, Siulak, Kabupaten Kerinci, Jambi"
PR Marsita Emaliasani,"Jl. SOEPIRMAN RT. 04 RW. 02, Kunyit, Bajuin, Kabupaten Tanah Laut, Kalimantan Selatan"
PR Marsius Emeng,
PR Marso,"Banjarnegara, Gembongan, Sigaluh, Kabupaten Banjarnegara, Jawa Tengah"
PT Marsol Abadi Indonesia,"EJIP Industrial Park, Plot 9H, Sukaresmi, Cikarang Selatan, Kabupaten Bekasi, Jawa Barat"
PR Marsudi,"BILUNGAN, Wagirpandan, Rowokele, Kabupaten Kebumen, Jawa Tengah"
PR Marsudi Hidayat,"Botton 2 Gg. Widodo no. 328 RT 003 RW 004, Magelang, Magelang Tengah, Kota Magelang, Jawa Tengah"
CV Marsufeb Godong Jati,"JALAN CIMANDIRI 2D/VI/001. GRAHA ASRI, JATIREJA, CIKARANG TIMUR, Kabupaten Bekasi, Jawa Barat"
PR Marsukah,
PR Marsuki,"BALOMBONG UTARA, Balombong, Pamboang, Kabupaten Majene, Sulawesi Barat"
PR Marsusmi,"LUBUK NAGODANG, Lubuk Nagodang, Siulak, Kabupaten Kerinci, Jambi"
PR Marsya Bakery,"Selumit pantai rt9 no69, Selumit Pantai, Tarakan Tengah, Kota Tarakan, Kalimantan Utara"
PR Marsyen Watumlawar,"bomaki RT. 001 RW. 006, Bomaki, Tanimbar Selatan, Kabupaten Kepulauan Tanimbar, Maluku"
PR Marta Apriani,
PR Marta Bella Febriani,
PR Marta Dada Gole,"Tambolaka, Rada Mata, Kota Tambolaka, Kabupaten Sumba Barat Daya, Nusa Tenggara Timur"
PR Marta Elisabet Ujung,
PR MARTA ELISABETH YEBNIA FOES,"RT.012/ RW.005, Tondao, Kelurahan Metina, Kecamatan Lobalain Kabupaten Rote Ndao, Metina, Lobalain, Kabupaten Rote Ndao, Nusa Tenggara Timur"
PR Marta Fransiska Vitalia Elepeibe Moiwend,
PR Marta Latupeirissa,
PR Marta Leunupun,"Tiakur, Tiakur, Moa Lakor, Kabupaten Maluku Barat Daya, Maluku"
PR Marta Lian,"Jl. Jelarai Selor, Jelarai Selor, Tanjung Selor, Kabupaten Bulungan, Kalimantan Utara"
PR Marta Ohee,"KAMPUNG ASEI BESAR, Asei Besar, Sentani Timur, Kabupaten Jayapura, Papua"
CV Marta Permata Gemilang,"Dulang asri RT 15, Kedawung, Kedawung, Kabupaten Sragen, Jawa Tengah"
PR Marta Sanam,"Oefau, RT/RW.001/001, Oinlasi, Mollo Selatan, Kabupaten Timor Tengah Selatan, Nusa Tenggara Timur"
PR Martabak Aisyah,"MATAKALI, KABUPATEN POLEWALI MANDAR, Matakali, Matakali, Kabupaten Polewali Mandar, Sulawesi Barat"
PR Martabak Ali,"Kp. Tanjung Sawah Rt 003 Rw 004, Tanjung, Muntok, Kabupaten Bangka Barat, Kepulauan Bangka Belitung"
PR Martabak Kari 786,
PR Martang,"Nepo, Nepo, Tanasitolo, Kabupaten Wajo, Sulawesi Selatan"
PR Martang,"sapanang, Sapanang, Bungoro, Kabupaten Pangkajene Dan Kepul, Sulawesi Selatan"
PR Martanti,"Dusun 9 sungai langka pesawaran Lampung, Sungai Langka, Gedong Tataan, Kabupaten Pesawaran, Lampung"
PR Martaon Batubara,"Jl. Binatama Lingk III, Kota Siantar, Panyabungan, Kabupaten Mandailing Natal, Sumatera Utara"
PR Martapina Saiba,"Kampung Sabri, Sabri, Ransiki, Kabupaten Manokwari Selatan, Papua Barat"
PR Martawiyah,"Jln. Pemuda Batakan permai 3 blok E10 no 9 Balikpapan Timur, Manggar, Balikpapan Timur, Kota Balikpapan, Kalimantan Timur"
PT Martel Karya Sumatra,
PR Marten Laitera,"Abru Wakre, desa/kelurahan Bonkawir, kec, kota waisai, Bonwakir, Kota Waisai, Kabupaten Raja Ampat, Papua Barat Daya"
PR Marten Worotitjan,
PR Martha Adelina Situmorang,
PR Martha Agustina Pahnael,
PR Martha Agustina Susanto,"SOGO RT.003 RW.004, Desa/Kelurahan Sogo, Kec. Kedungtuban, Sogo, Kedungtuban, Kabupaten Blora, Jawa Tengah"
PR Martha Balang,"JL. H. MASYKUR, Tanjung Selor Hilir, Tanjung Selor, Kabupaten Bulungan, Kalimantan Utara"
PR Martha Busana,"Komp. Albasia, Jl. Sintuk, Jawa, Martapura, Kabupaten Banjar, Kalimantan Selatan"
PR Martha Catur Putranti,"Regency Melati Mas Blok F10 no. 5 RT 001 RW 011, Jelupang, Serpong Utara, Kota Tangerang Selatan, Banten"
PR Martha Christina,"Jurangombo selatan, Jurangombo Selatan, Magelang Selatan, Kota Magelang, Jawa Tengah"
PR Martha Dominatris,
CV Martha Electronic,"JL.TAMBAK OSOWILANGUN No35 BLOK C 17-18, Tambak Oso Wilangun, Benowo, Kota Surabaya, Jawa Timur"
PR Martha Ester Manu,
PR Martha Fanny Silitonga,"Dusun Toisapu - Hutumuri, Hutumury, Leitimur Selatan, Kota Ambon, Maluku"
PR Martha Kewuan,
PR Martha Likunna,
PR Martha Lilingan,"sa'dan tiroallo, Sadan Tiroallo, Sa'dan, Kabupaten Toraja Utara, Sulawesi Selatan"
PR Martha Maharani,
PR Martha Mangiwa,
PR Martha Medika,
PR Martha Mefi Likumahua,"Dusun Westopong Amahusu, RT 002 / RW 001, Amahusu, Nusaniwe, Kota Ambon, Maluku"
PR Martha Muskitta,"Allang Asaude, Allang Asaude, Huamual Belakang, Kabupaten Seram Bagian Barat, Maluku"
PR Martha Mutia Elvina,
PR Martha Siagian,"Pintu Batu, Pintu Batu, Silaen, Kabupaten Toba Samosir, Sumatera Utara"
PR Martha Silangen,"Dusun Marponeuwey, Kamarian, Kairatu, Kabupaten Seram Bagian Barat, Maluku"
PD Martha Simbolon,
PR Martha Supartinah,
PR Martha T. Salempang,"Kamal, Kamal, Kairatu Barat, Kabupaten Seram Bagian Barat, Maluku"
PR Martha Tangke Tasik,
PR Martha Telly Palilingan,"LINK V, KEL. KOYA, Desa/Kelurahan Koya, Kec. Tondano Selatan, Kab. Minahasa, Provinsi Sulawesi Utara, Koya, Tondano Selatan, Kabupaten Minahasa, Sulawesi Utara"
PR Martha Wattimena,"Uraur, Uraur, Kairatu, Kabupaten Seram Bagian Barat, Maluku"
PT Martha`s Indo Utama,"JL. RAYA KOPO KATAPANG, CILAMPENI, KATAPANG, Kabupaten Bandung, Jawa Barat"
PR Marthen Luther Kala Tiku,"Rorre, Sarira, Makale Utara, Kabupaten Tana Toraja, Sulawesi Selatan"
PR Marthen Riripoy,"Waesamu, Waisamu, Kairatu Barat, Kabupaten Seram Bagian Barat, Maluku"
PR Marthin Feryanu Patinasarany,"Jl. Mustika RT 10, Semabung Lama, Bukitintan, Kota Pangkal Pinang, Kepulauan Bangka Belitung"
PR Marthina Anatjie Balselina Tildjuir,"Dusun Belakang Wamar, Durjela, Pulau-Pulau Aru, Kabupaten Kepulauan Aru, Maluku"
PR Marthina Junus,"Tiakur, Wakarleli, Moa Lakor, Kabupaten Maluku Barat Daya, Maluku"
PR Marthina Miam,
PR Marthina Ritta,
PR Marthina Topureniwawan,"Tounwawan, Tounwawan, Moa Lakor, Kabupaten Maluku Barat Daya, Maluku"
PR Marthinus Banamtuan,"KIUBANIA, Nifukani, Amanuban Barat, Kabupaten Timor Tengah Selatan, Nusa Tenggara Timur"
PR Marthinus Handji Andi Watu,"Mondu RT. 006 RW. 003, Mondu, Kanatang, Kabupaten Sumba Timur, Nusa Tenggara Timur"
PR Marthunis,"JL LINGKAR BLANG PASEH, KEL. BLANG PASEH, Blang Paseh, Kota Sigli, Kabupaten Pidie, Nangroe Aceh Darussalam"
PT Marthys Orthopaedic Indonesia,
PT Marthys Orthopaedic Indonesia,"Jl. Indrokilo KM 4.2, Bulukandang, Prigen, Kabupaten Pasuruan, Jawa Timur"
PT MARTHYS ORTHOPAEDIC INDONESIA,"JALAN RUNGKUT INDUSTRI IX NO 2, KUTISARI, TENGGILIS MEJOYO, Kota Surabaya, Jawa Timur"
PR Marti Ningsih,"Gg. Keripik Dusun V, Limau Manis, Tanjung Morawa, Kabupaten Deli Serdang, Sumatera Utara"
PR Martiana,"Dusun Kalitengah RT.006/RW.005, Karangjati, Pandaan, Kabupaten Pasuruan, Jawa Timur"
PR Martiani Ubang,"JL. AMD RT 20, Malinau Kota, Malinau Kota, Kabupaten Malinau, Kalimantan Utara"
PR Martianis,
PR Martianna Napitupulu,
PR Martias,"JALAN RAYA TOAPAYA KM 16, Toapaya Selatan, Toapaya, Kabupaten Bintan, Kepulauan Riau"
CV Martiel Cahaya Perkasa,"Jl. Bumi Asih Raya No21-23, Cipamokolan, Rancasari, Kota Bandung, Jawa Barat"
PR Martik,
PR Martin,"Pasar Panti, Panti, Panti, Kabupaten Pasaman, Sumatera Barat"
PR Martin,"Jl. Anggur III Dalam Rt.015 Rw.003 Cipete Selatan, Cipete Selatan, Cilandak, Kota Jakarta Selatan, DKI Jakarta"
PR Martin Paulus Sitanggang,"JL Pelabuhan Onan baru, Pardomuan I, Pangururan, Kabupaten Samosir, Sumatera Utara"
PT Martin Supra Engineering,"KOMPLEK PERGUDANGAN BANDARA MAS BLOK A8 NO.9, Selapajang Jaya, Neglasari, Kota Tangerang, Banten"
PR Martina,"jl.afandi rani kompl.bali permai blok Q7, Raja, Ngabang, Kabupaten Landak, Kalimantan Barat"
PR Martina,"Jl. Kartika Candra Kirana, Maddukelleng, Tempe, Kabupaten Wajo, Sulawesi Selatan"
PR Martina,"KAMPUNG BATU, Tonglo, Rantetayo, Kabupaten Tana Toraja, Sulawesi Selatan"
PR MARTINA,"Jl. Kampung Baru, Long Beluah, Tanjung Palas Barat, Kabupaten Bulungan, Kalimantan Utara"
PR Martina Ari Nilasari,"Jl.Warakas IV GG. V No. 63, Desa/Kelurahan Warakas, Kecamatan Tanjung Priok, Kota Adm.Jakarata Utara, Warakas, Tanjung Priok, Kota Jakarta Utara, DKI Jakarta"
PT Martina Berto,"Jl. Pulo Kambing II No. 1, Kawasan Industri Pulogadung, Jatinegara, Cakung, Kota Jakarta Timur, DKI Jakarta"
PT Martina Berto,"Jl. Pulo Ayang No. 3, Kawasan Industri Pulogadung, Jatinegara, Cakung, Kota Jakarta Timur, DKI Jakarta"
PT Martina Berto Tbk,"Jl. Raya Cibarusah Pintu EJIP, RT/RW. 003/001, Sukaresmi, Cikarang Selatan, Kabupaten Bekasi, Jawa Barat"
PR Martina Craft,"Desa Ohoiren, Ohoiren, Kei Kecil Barat, Kabupaten Maluku Tenggara, Maluku"
PR Martina Letsoin,"Ohoi Ngabub, Ngabub, Kei Kecil, Kabupaten Maluku Tenggara, Maluku"
PR Martina Maker,"Kampung Aimasi, Aimasi, Prafi, Kabupaten Manokwari, Papua Barat"
PR Martina Palang Teluma,"Komak, RT 021/ RW 009. Kelurahan Lewoleba Selatan, Lewoleba Selatan, Nubatukan, Kabupaten Lembata, Nusa Tenggara Timur"
PR Martina Parandangan,
PR Martina Sabono,"RIDOOL, Ridool, Tanimbar Utara, Kabupaten Kepulauan Tanimbar, Maluku"
PR Martina Surati,"Jalan Air Mangkok, Desa/Kelurahan Air Mawar, Kec. Bukitintan, Kota Pangkal Pinang, Provinsi Kepulauan Bangka Belitung, Air Mawar, Bukitintan, Kota Pangkal Pinang, Kepulauan Bangka Belitung"
PR Martina Tanikwele,"Nikulukan, Nikulukan, Taniwel, Kabupaten Seram Bagian Barat, Maluku"
PR Martina Tia Bia,"Jl. Samudra Maya, Mandala, Jayapura Utara, Kota Jayapura, Papua"
PR Martina Titing,"Dusun Tumbuk RT.005/RW.001, Pisang, Jangkang, Kabupaten Sanggau, Kalimantan Barat"
PR Martina Yanti,"Jl. Pelita Tenggara, Ujung Bulu, Ujung, Kota Pare-Pare, Sulawesi Selatan"
PR Martinah,"Tideng Pale, Sesayap Selor, Sesayap Hilir, Kabupaten Tana Tidung, Kalimantan Utara"
PR Martinawati,"Kampung Campang Lapan Kecamatan Banjit Kabupaten Way Kanan, Campang Lapan, Banjit, Kabupaten Way Kanan, Lampung"
PR Martinawati Zega,"GAWU-GAWU BOUSO, Gawu-Gawu Bouso, Gunungsitoli Utara, Kota Gunungsitoli, Sumatera Utara"
PT Martindo Inti Tobacco Industry,"Ds Mijen 185 RT004 RW006, Mijen, Kaliwungu, Kabupaten Kudus, Jawa Tengah"
PR Martingrum,"Desa Gajah Rt 01 Rw 02 No 1 Kec. Gajah Kab. Demak, Gajah, Gajah, Kabupaten Demak, Jawa Tengah"
PR Martini,"Jl. KENALI ASAM BAWAH RT.008, Kenali Asam Bawah, Kota Baru, Kota Jambi, Jambi"
PR Martini,"DK DANASARI WETAN, Sekarteja, Adimulyo, Kabupaten Kebumen, Jawa Tengah"
PR Martini,"Susukan, Giritirto, Purwosari, Kabupaten Gunung Kidul, DI Yogyakarta"
PR Martini,"Gang Haji Mukti No. 20 RT 003 RW 003 Kel. Karasak Kec. Astanaanyar Kota Bandung, Karasak, Astana Anyar, Kota Bandung, Jawa Barat"
PR Martini,"Dusun Lampoh Jantong, Desa Tanjong Seulamat, Kec. Darussalam, Tanjong Seulamat, Darussalam, Kabupaten Aceh Besar, Nangroe Aceh Darussalam"
PR Martini,"Air Merah, Air Merah, Kampung Rakyat, Kabupaten Labuhanbatu Selatan, Sumatera Utara"
PR Martini,"Tawarsari, Wonosari, Wonosari, Kabupaten Gunung Kidul, DI Yogyakarta"
PR Martini,"Karang Rejo, Karang Rejo, Bukit, Kabupaten Bener Meriah, Nangroe Aceh Darussalam"
PR Martini,
PR Martini,"JL. STM YUSUFIYAH NO. 54 RT. 009 RW. 001, Desa/Kelurahan Lubang Buaya, Kec. Cipayung, Kota Adm. Jakarta Timur, Provinsi DKI Jakarta Kode Pos: 13810, Lubang Buaya, Cipayung, Kota Jakarta Timur, DKI Jakarta"
PR Martini,"Dusun Kundor RT.011, Batu Penyu, Gantung, Kabupaten Belitung Timur, Kepulauan Bangka Belitung"
PR Martini,"Candraloka Blok BB5 No. 34 Rt.001 Rw.010, Tegal, Kemang, Kabupaten Bogor, Jawa Barat"
PR Martini Rinawati,
PR Martiniawati,"Jl. Keraban Langit III No. 04, Lingk. Dlod Bingin, Sading, Mengwi, Kabupaten Badung, Bali"
PR MARTINIS,"PADANG LABAN, Pasia Pelangai, Ranah Pesisir, Kabupaten Pesisir Selatan, Sumatera Barat"
CV Martino Jaya Abadi,"Jl. Trans Kalimantan Dusun Karya I RT.002 RW.002, Jawa Tengah, Sungai Ambawang, Kabupaten Kubu Raya, Kalimantan Barat"
CV Martino Rattan,"Jl Manao no 40, Tegalwang. Cirebon, Weru, Weru, Kabupaten Cirebon, Jawa Barat"
PR Martinus,"Jl. SM. Jamil No. 33, Kampung Perak, Pariaman Tengah, Kota Pariaman, Sumatera Barat"
PR Martinus Janwarin Craft,"Desa Ohoiren, Ohoiren, Kei Kecil Barat, Kabupaten Maluku Tenggara, Maluku"
PR Martinus Koli Manek,
PR Martinus Lau Bau,"DUSUN BUBURLULIK, Desa/Kelurahan Tukuneno, Kec. Tasifeto Barat, Kab. Belu, Provinsi Nusa Tenggara Timur, Tukuneno, Tasifeto Barat, Kabupaten Belu, Nusa Tenggara Timur"
PR Martinus Mudu,
PR Martisa Anas,"JORONG BITEH, Desa/Kelurahan Kacang, Kec. X Koto Singkarak, Kab. Solok, Provinsi Sumatera Bara, Kacang, X Koto Singkarak, Kabupaten Solok, Sumatera Barat"
PR Martisa Wirayani,
PR Martiyesi,"Jl.Brigjend Katamso RT.005/RW.002 Kelurahan Tampang Tumbang Anjir Kec.Kurun Kab.Gunung Mas, Tampang Tumbang Anjir, Kurun, Kabupaten Gunung Mas, Kalimantan Tengah"
PR Marto,
PR Martoba Perkasa Energy,
PR Martono,"Jl. Imam Bonjol Gg. H. Mursyid No. 27, Benuamelayu Laut, Pontianak Selatan, Kota Pontianak, Kalimantan Barat"
"PR Martopo, S.kom","Jl.Sugiyo Pranoto No.14A, Bantul Yogyakarta, Bantul, Bantul, Kabupaten Bantul, DI Yogyakarta"
PR Martuli,"DSN. BATULENGER TIMUR, Bira Tengah, Sokobanah, Kabupaten Sampang, Jawa Timur"
PT Maruai Manufacture Indonesia,"kawasan greenland international industrial center zona C rental factory blok A no.05 & 06, Sukamukti, Bojongmangu, Kabupaten Bekasi, Jawa Barat"
PR Maruba Desmatua S,
PT Marubeni-Itochu Steel Indonesia,
PR Maruddin,"Lembang Dhua, Lembang, Banggae Timur, Kabupaten Majene, Sulawesi Barat"
PR Marudut Naiborhu,"Panamean, Sampuara, Uluan, Kabupaten Toba Samosir, Sumatera Utara"
PR Maruf,"Lingk. Pakkola Pasar Sentral Majene, Banggae, Banggae, Kabupaten Majene, Sulawesi Barat"
PR Maruf,"Dusun Jawi Jawi, Majannang, Maros Baru, Kabupaten Maros, Sulawesi Selatan"
PT Marufuji Kenzai Indonesia,"KAWASAN BERIKAT NIP BLOK F-01, NGORO, NGORO, Kabupaten Mojokerto, Jawa Timur"
PT MARUGO RUBBER INDONESIA,"Jl. Harapan VII Lot LL-6 KIIC, Sirnabaya, Telukjambe Timur, Kabupaten Karawang, Jawa Barat"
PT MARUHACHI INDONESIA,"Kawasan Industri MM2100 Jl. Irian Blok QQ-6, Jatiwangi, Cikarang Barat, Kabupaten Bekasi, Jawa Barat"
PT Maruhachi Indonesia,"EJIP INDUSTRIAL PARK PLOT 7 F-1,, Sukaresmi, Cikarang Selatan, Kabupaten Bekasi, Jawa Barat"
PT MARUHIDE INDONESIA,"Kawasan GIIC Blok AC No.7 Kota Deltamas, sukamahi cikarang pusat, bekasi 17530, Sukamahi, Cikarang Pusat, Kabupaten Bekasi, Jawa Barat"
PT Maruho Hatsujyo Batam,"Jl. Kenanga Lot 254 Batamindo Industrial Park, Muka Kuning, Sei Beduk, Kota Batam, Kepulauan Riau"
PT Maruichi Indonesia,"JL MALIGI RAYA LOT Q-2A KAWASAN INDUSTRI KIIC, SUKALUYU, TELUK JAMBE TIMUR, Kabupaten Karawang, Jawa Barat"
PT Maruki International Indonesia,"Jl.KIMA 3, kaveling S-14, Daya, Biringkanaya, Kota Makassar, Sulawesi Selatan"
